,address,Eligible Tokens Held,SPAD Holder,Token Held Allocation,BOS Collection,BOS Allocation,Unique STAMP Collections,STAMP Held Allocation,Total Allocation Amt
5245,bc1qxrkhuy93386ns3nhpzmpd6adfunhds32zmrqv0,1,false,3000,0,0,0,0,3000
5246,bc1qymeykrk680gvllk3g0yelg0ps2g2fl48v2ypgv,1,false,3000,0,0,0,0,3000
5247,bc1qytseszltwrrv3rhvv6se5nfpq3rk62ec26xz0y,1,false,3000,0,0,0,0,3000
5248,bc1qrrnrdwfafg057mv5wgqvkcerppxd5dddfla9pw,1,false,3000,0,0,0,0,3000
5249,bc1qymyvny8mcqlhyemnwkjxmys26nsqvf9vlfg65a,1,false,3000,0,0,0,0,3000
5250,bc1qv55yuy6a759ppwnt6sn323ea6rxxms0dhu5rgq,1,false,3000,0,0,0,0,3000
5251,bc1p7zwlaemtpdnt02l6h6g88vuq6kf2hq4nwad4kz9ll27zwstwatvqyxf7aj,1,false,3000,0,0,0,0,3000
5252,bc1p4mahu6pd84rz88rveqtvqh7jmllv8w5te39cysk0jx03wfp4t98splsx7r,1,false,3000,0,0,0,0,3000
5253,bc1p4z5z23mpcgc5jg7huznnuj9t2juwyz56pvxvc2u27wye40835d7scgl9pa,1,false,3000,0,0,0,0,3000
5254,bc1p5q2jxt309ldc0tyuc7t54y4dgysewgga8mj5kfwg25fm689h4pcq56she5,1,false,3000,0,0,0,0,3000
5255,bc1p5ymtt6getsj7uw4jmgu6zfq5fuzgh3eut380e8wzs33dqvyf66zqz2cdy6,1,false,3000,0,0,0,0,3000
5256,bc1p7md5hn8737pu2ake27f5mphrgcanjy5m94vsj3vkqket9nkh4jrqae9t4l,1,false,3000,0,0,0,0,3000
5257,bc1qtzf45tl0up92c5ws4fmzx5znl66lec29weawre,1,false,3000,0,0,0,0,3000
5258,14B6y8cmXaQ7TWBzTrKs7LXwijsmgzmhLL,1,false,3000,0,0,0,0,3000
5259,bc1qq96n2xg8s2kd8nva2l4xc8dz393j7pntuy2e33,1,false,3000,0,0,0,0,3000
5260,bc1qmxdxygk5zuuf0zmv3kav8t0xcs5l0lpefe8czf,1,false,3000,0,0,0,0,3000
5261,bc1qf9mkzykz8z7zdc6rmehx5ctffj75fxekrnu0ph,1,false,3000,0,0,0,0,3000
5262,bc1qqwdpv0g2h5cz9hpjpdm8qkq3956eqqzefjwt86,1,false,3000,0,0,0,0,3000
5263,bc1pa0yc2f7aaz3qqm7t8u68f2dmlmlru4ayzfnzvnhmturmvefnqzgs2ymf36,1,false,3000,0,0,0,0,3000
5264,bc1qt7gves0sxktst95ck3w2gfq2lnc6mcm8wecczy,1,false,3000,0,0,0,0,3000
5265,bc1qrc9xr5h8c45gcvzeghwxu2m8nwnrx7fedqphjz,1,false,3000,0,0,0,0,3000
5266,bc1qrm35sstx8p93gtgy7e7ga9hutpznnck7gmn0aw,1,false,3000,0,0,0,0,3000
5267,bc1qrxfh555pyqjkudh7mmu4386m92efqxqmcu7xmt,1,false,3000,0,0,0,0,3000
5268,bc1qsfhkh84lagclyzuax4qud22cwt5qsx5g9j2de4,1,false,3000,0,0,0,0,3000
5269,bc1qt8f0l2h3jx0mea3zea89jzasxmtu6x93ppq6w2,1,false,3000,0,0,0,0,3000
5270,bc1qpcqsurf7p5s6thxm87cfwux3vc0sm2m20e6hs8,1,false,3000,0,0,0,0,3000
5271,bc1qdp2r8x4juluu4hp3p6rjuxkly8up3h0ag5x7a2,1,false,3000,0,0,0,0,3000
5272,bc1qgx038spffjj0z6aeyfy58sn8tt7j9s7vk6u2h7,1,false,3000,0,0,0,0,3000
5273,bc1qnd7095rx2260zlprzxy9uvlzzfst7496m37nen,1,false,3000,0,0,0,0,3000
5274,bc1qfmx7ywz6hzqgggcl82tnf3n0ewakwsuwvz7z3n,1,false,3000,0,0,0,0,3000
5275,bc1qp7r96gtf8upfjnm0544zmglqujftfem8zqsm0e,1,false,3000,0,0,0,0,3000
5276,bc1qgtnk8wyetf435u9q579qv6nnpgd55g8dp8xhg9,1,false,3000,0,0,0,0,3000
5277,bc1qqpvzjmdrv0k6anf6j29784f6ywdy23ss2xwxu0,1,false,3000,0,0,0,0,3000
5278,bc1qget0ywmu2a2yec5jw2a7jnkgmd6s8xswh5gjzl,1,false,3000,0,0,0,0,3000
5279,bc1qgdm4hduhwymzynad7k2933rxjypw4k4xrclenz,1,false,3000,0,0,0,0,3000
5280,bc1qgcfedeuz6wq72x0uh788rdz7j2jzrte3lr20pe,1,false,3000,0,0,0,0,3000
5281,bc1qehe2tflpps32zl7zllsxme6ups6cngru9tywjf,1,false,3000,0,0,0,0,3000
5282,bc1qaeh3f5v8j8q6wpl73tlsnxfu528awet7a26a4v,1,false,3000,0,0,0,0,3000
5283,bc1qdxecjlgkeslu9vslm6r9nexpdpjterxrllayz4,1,false,3000,0,0,0,0,3000
5284,bc1qntr8xkhw8dyeyqcf5dps3430cq624gv4fpyl86,1,false,3000,0,0,0,0,3000
5285,bc1qa85083k2scmqgmt2c9yktkwx4t9xxx9qrhsxwl,1,false,3000,0,0,0,0,3000
5286,bc1qr8meutu9akej0xtd2wcrul8h3szytud8whp7h5,1,false,3000,0,0,0,0,3000
5287,bc1qpulvt00wwmaf2avluqrqc3pwaz6ya348va5d3u,1,false,3000,0,0,0,0,3000
5288,bc1qlspdrhqeyyvkph9k2sqaqgefwfe5lfry0erp9l,1,false,3000,0,0,0,0,3000
5289,bc1qptz7txu4dzt0qfg5cqhrfmx2fdrls6wzhmu9um,1,false,3000,0,0,0,0,3000
5290,bc1qdu02ngnsg6kmu8kly7355ejhurk7hz5peg2l47,1,false,3000,0,0,0,0,3000
5291,bc1qcsrnmmah9xn00669evezs4q6qr0g6amg667fuw,1,false,3000,0,0,0,0,3000
5292,bc1q0tsc5n9xr6nxl0wur7axex7vn70ewynv7jcyg6,1,false,3000,0,0,0,0,3000
5293,bc1q3ns5m2vnvus9hztq69wfhegwayhvgnel53a5wq,1,false,3000,0,0,0,0,3000
5294,bc1q7qk7yf352l98s2sev5sw8mdq3z3f5p03xv3lc5,1,false,3000,0,0,0,0,3000
5295,bc1q73d5qlc93uu2ek98ypzxadu3mqykj37z3laz47,1,false,3000,0,0,0,0,3000
5296,bc1qfz6qgenn50m850guf87plrh3rkn987r0acjrx8,1,false,3000,0,0,0,0,3000
5297,bc1qzpa72gvl2hjgd04vn22wplv5p7xnptnsjcxmjk,1,false,3000,0,0,0,0,3000
5298,bc1qslpekvdau6mgpg5gtj3535ve25rp8y4g9tq8a2,1,false,3000,0,0,0,0,3000
5299,bc1qtxpllm0ff220zu74aftqalx7fempdk0c70fcce,1,false,3000,0,0,0,0,3000
5300,bc1qgxfta44eqkh5dmjnu7sll07hlsgnpdxw06wr7r,1,false,3000,0,0,0,0,3000
5301,bc1qvfzduhqxcthlm0umsxx6v2hltsgj8dk4d3r80a,1,false,3000,0,0,0,0,3000
5302,bc1qz4k8g8mg0zkeq0mqhz9zw22jk3c3vvagcna9xs,1,false,3000,0,0,0,0,3000
5303,bc1qthrmk2pzu3s4vgmrqglpqhpsfmdq7m88r0y660,1,false,3000,0,0,0,0,3000
5304,bc1qtpyq9yfc9hr6sz27jm5y6kxlatwjza4qefvpgq,1,false,3000,0,0,0,0,3000
5305,bc1qvcyqus3a66nwgfpczsgwfhta9drd626gu8w3ya,1,false,3000,0,0,0,0,3000
5306,bc1qjgyvzlfrslg2cmym36k3xgrza2tqanzgjc3uqk,1,false,3000,0,0,0,0,3000
5307,bc1qnph8yk4x7v3dgqkwm747agfpuvs2sw60d4fkyw,1,false,3000,0,0,0,0,3000
5308,bc1qngjrrxkwewuk0mcf3yrmxw6jgx43nmx7pjevk6,1,false,3000,0,0,0,0,3000
5309,bc1qdtyvmnz390g0z0gemzu2smyk4ususgxh05rmra,1,false,3000,0,0,0,0,3000
5310,bc1qphexfsf7yp79mv0wgufx5mstj4vydxwmn9jf5q,1,false,3000,0,0,0,0,3000
5311,bc1q8xt3dg4p98c944w8zfskvn3ypddty8kmlh8978,1,false,3000,0,0,0,0,3000
5312,bc1q60tgcyc27wzt03fcrwjkp42j2755vlvwkvsjuq,1,false,3000,0,0,0,0,3000
5313,bc1p2z9aenknqp8vdkcctg7lta2mckjahfnzg8qf9nyscq2hwaavehkqcdvt45,1,false,3000,0,0,0,0,3000
5314,bc1qpup8uz8zspy67rnl6wyck7fx72f79gt6f5g73y,1,false,3000,0,0,0,0,3000
5315,bc1qp863zvug8nvdwf0ne95unhxvy2hf29cx4j0ehm,1,false,3000,0,0,0,0,3000
5316,bc1q9dgrywghtdc5vdqmu7hwttqjav4rqsae322czm,1,false,3000,0,0,0,0,3000
5317,bc1qn0h939m5vmygxfq4dlsccuamh8r29pfxasjw73,1,false,3000,0,0,0,0,3000
5318,bc1qkusynpz3hhw58s64mll78c2t2njtkd9c95c9hm,1,false,3000,0,0,0,0,3000
5319,bc1qq976f5h56khf8uxqgcz39s65tw5ryrtnkqcds0,1,false,3000,0,0,0,0,3000
5320,bc1qgcur9zamrzun5qlaa0x6c5u0dqy8yura8qwnqy,1,false,3000,0,0,0,0,3000
5321,bc1qw58ptg7akpy8eqgfen3q6ffgwrk0vha9f44785,1,false,3000,0,0,0,0,3000
5322,bc1qfy2nxcf04zklenpr6af9d3xunc4ans27afu0uf,1,false,3000,0,0,0,0,3000
5323,bc1qp2pn90gnry8qd70x5rwqde4vld74qlnmxy4td8,1,false,3000,0,0,0,0,3000
5324,bc1ppr8hd5r42hjna058gqd4wwf79g3slwqe7ja5zg9886rq6dmn3lkqvfcwn7,1,false,3000,0,0,0,0,3000
5325,bc1qlfwgwlfsemtp6l4tmajh98kq65nuvavj5tmtdu,1,false,3000,1,5000,1,5000,8000
5326,bc1qksw9yjfvrrrhfgt6a2psh62e7cmmr85ntmga3j,1,false,3000,0,0,0,0,3000
5327,bc1qmgf5jwwgn0k3ulgp0nssyn3g9899cv0qe0t42j,1,false,3000,0,0,0,0,3000
5328,3QsR4F5t2BT8eKLSdDVkwKFSLcbeVAX2Uw,1,false,3000,0,0,0,0,3000
5329,bc1qwjy54d4v76h7g5ey5k4uh0vwe8k3yxpqy59war,1,false,3000,0,0,0,0,3000
5330,bc1qszdat444hyc0d9ft3wfed7y5255fg72tmkg7rp,1,false,3000,0,0,0,0,3000
5331,bc1qzcq4etpxkvnrvmkazy4j7wuaafj86pm2ue7fh2,1,false,3000,0,0,0,0,3000
5332,bc1qtflgzeav7fcz87pqhztupucrtpdhrwlptvkrp0,1,false,3000,0,0,0,0,3000
5333,bc1qtzml065ujq7uprmggcccgupk9swzgj2ldgk97n,1,false,3000,0,0,0,0,3000
5334,bc1qnh75xjeytykkvaufglps56lsx4ns3amsp5k7g0,1,false,3000,0,0,0,0,3000
5335,bc1qvaxamlrw2h3kpk6g0hh53z344y6edwqsehq2we,1,false,3000,0,0,0,0,3000
5336,bc1qp9msjcsydk5gqysa4l60j67qryq0z0wyfr8xqn,1,false,3000,0,0,0,0,3000
5337,bc1qru7scjqk0jxl9gy8vlmw7ul5lrgnn5gq5vwtms,1,false,3000,0,0,0,0,3000
5338,bc1qz8362s9qqhunfqkyct9wpyaus5r2fc3we6ll4t,1,false,3000,0,0,0,0,3000
5339,bc1qrv2nzx70jjtay9482ac4t73l67dhky56hdnm7w,1,false,3000,0,0,0,0,3000
5340,bc1p960m32kdl6ftgecv3gdkyrj4sd7gc6xsvxuzwxvukmtn96vx2xqqn3ucpz,1,false,3000,0,0,0,0,3000
5341,bc1qlg902lma36y68tylfr3373wat64fjgfw7cr2sw,1,false,3000,0,0,0,0,3000
5342,bc1qlsf0c6z2z06de4semzcethx884dj7zz4rdnnff,1,false,3000,0,0,0,0,3000
5343,bc1qxpttl50kdetac0cj0vzgh0u5s0n7r9377prkn7,1,false,3000,0,0,0,0,3000
5344,bc1qd20apuf3lr3hasyvlqehne6cm00cjkwvr2vrth,1,false,3000,0,0,0,0,3000
5345,bc1qqwz6h4vallgp6s2uphk8xrqgal97afccm4hsdr,1,false,3000,0,0,0,0,3000
5346,bc1qdx5ukl7hewf4a7rm9wcax9unetnz45ep0tdt4p,1,false,3000,0,0,0,0,3000
5347,bc1qecv8c60dnqx080556m859h55sss75jkwlqqhn3,1,false,3000,0,0,0,0,3000
5348,bc1qg7rv7rhrvrwsv2k490gvttzungdsglz744fcwe,1,false,3000,0,0,0,0,3000
5349,bc1qg4zma9wh26cxy2vemhyfeqpg67rxah5ggj49zl,1,false,3000,0,0,0,0,3000
5350,bc1qg2t4wzg22wud766tz5xl7uj6m9ja8u9m4d602r,1,false,3000,0,0,0,0,3000
5351,bc1pv698ey0dqce6sq9mjlwy0aks3zv2wl4ujkhry0nl9dt33rxt3f9qgyfuvr,1,false,3000,0,0,0,0,3000
5352,bc1q3m74ztrduakgz38fk4d4nuynz6pwjjr9zxwkpc,1,false,3000,0,0,0,0,3000
5353,bc1q0xlky06pl2hh8e5z4kd89pxwwm0mmuu8h6xx5q,1,false,3000,0,0,0,0,3000
5354,bc1q37vg0srg8afemcx8xd0c3tgkw969z07pxgmncx,1,false,3000,0,0,0,0,3000
5355,bc1q3ja5ac2xgqa0q4m8zt5y4vr5fktcqk8cfe8pwv,1,false,3000,0,0,0,0,3000
5356,bc1pk9gk4aayalpg32n3na9k8l385kdndw3nautprs6qqzzhnc357tmsxldv5e,1,false,3000,0,0,0,0,3000
5357,bc1pyrynsx2fwdx5aewrcswygdvu0z5ey86syzwqk7fhrt067n004zhq390xst,1,false,3000,0,0,0,0,3000
5358,bc1qp94c6rau9vh780yv37l4f505k8j6akcshwsp73,1,false,3000,0,0,0,0,3000
5359,bc1qj5qvxe5x9zurzqyutkfgjpfz3r9qa3vgcj0tzk,1,false,3000,0,0,0,0,3000
5360,bc1qndtjlh66lakr377n55nm9p6grtncedr04wjmen,1,false,3000,0,0,0,0,3000
5361,bc1qyrzn7r53xaylk08vz6enzvd3lpzcmwrfas7uxv,1,false,3000,0,0,0,0,3000
5362,bc1pd5k2twpdrlqhgaf9zhdd08j9cty8dqgq0lv40tcg7ghfrgwcygnq8ml3vv,1,false,3000,0,0,0,0,3000
5363,bc1q7thjp4z6qa685ppdy0tm2zruzwd9ww60s8tgnt,1,false,3000,1,5000,1,5000,8000
5364,bc1qcse2v9zzwunfqxntlyh5tdp7efvp6uy40rs7y7,1,false,3000,0,0,0,0,3000
5365,bc1p47fs6440zqgtq50mhfj72vrxqplfasesca7jqlr89lnn53v8d8ksyypywj,1,false,3000,0,0,0,0,3000
5366,3FoNYDnsaauBtfq7GG3Zj44bkkeuxyA2z6,1,false,3000,0,0,0,0,3000
5367,39VEPS3urzsiYRGsvE3JndzxDRh5fxH1dM,1,false,3000,0,0,0,0,3000
5368,34zQpWjrJVTytP8wVrEz1252zEVxcpQNZW,1,false,3000,0,0,0,0,3000
5369,bc1qatmdjnf99zpwqfd2lz4ghezwjxg4c96kn4g2vk,1,false,3000,0,0,0,0,3000
5370,1GxXm6zoFyDWmi9u7rCuj8DdJvLdk6GKBG,1,false,3000,0,0,0,0,3000
5371,bc1q7nz79f4ke03lgrxk3arwy37m4unlex9e6j7fzz,1,false,3000,0,0,0,0,3000
5372,bc1q4svaclyvtj88nwfsvk6dv33r66zpf46l9dp7cg,1,false,3000,0,0,0,0,3000
5373,bc1q673u247rpqrdq2tycxpherp278fngw42q6ka8a,1,false,3000,0,0,0,0,3000
5374,bc1qhpvrafvr2w9l2xgjngqvkvph7pmwgdra63wwaj,1,false,3000,0,0,0,0,3000
5375,bc1qz6fdwtjzrg79deufpsc704870ck9gtd5huufjy,1,false,3000,0,0,0,0,3000
5376,bc1qzek0gn3hpl3ywxn36294aa07mz5zg6zhkrl0nj,1,false,3000,0,0,0,0,3000
5377,bc1q29c8k6xhvhu26qfnsanpqtpwqdvngmw5htvpy8,1,false,3000,0,0,0,0,3000
5378,bc1qay3uk2sskcdfstmfpn5kypgx4caxz0rn8r6jzx,1,false,3000,0,0,0,0,3000
5379,bc1q7h6k0zsldkwh0qrl84vxvjg8cer9ps2xwnpy2f,1,false,3000,0,0,0,0,3000
5380,bc1qjuu94r9pu7xmlql0rpxpnpnewyk28nn04f3m0r,1,false,3000,0,0,0,0,3000
5381,bc1q83rxanqwpqy0wnupsyudtj0y2hx4rrfewnhg3s,1,false,3000,0,0,0,0,3000
5382,bc1qte908j2v96ps0wfreut55ushv5tmrl8nldwzvc,1,false,3000,0,0,0,0,3000
5383,bc1q7hkfhnyxlhv064ut5zvev9c6ss39rs8v3pf8tx,1,false,3000,0,0,0,0,3000
5384,bc1q0r30gy7az9qfrmk8cfz5e54wxk8mv8acrm9sh9,1,false,3000,0,0,0,0,3000
5385,bc1qa7ew8rwadcsgfcj2fxg0fk6glfsumg0x9tntqp,1,false,3000,0,0,0,0,3000
5386,bc1qxupytap35n26vkdf5re62v80mvw9qq0lv86042,1,false,3000,0,0,0,0,3000
5387,bc1qyvdf60vk2yye7cvyt6tphjgyjnanruv9ykmcdp,1,false,3000,0,0,0,0,3000
5388,bc1q2qycmqgfynpgmux34fw953t03ze5g2j075cw47,1,false,3000,0,0,0,0,3000
5389,bc1q93ugx0yhnddwkruxphsttn6me4qyqyk20du7za,1,false,3000,0,0,0,0,3000
5390,bc1qx2ku8f205cjjlaz9y579ruln7gestl7dtdaj98,1,false,3000,0,0,0,0,3000
5391,bc1qnqnganmfa5sjmptqm0v60sflw9wfq5znxhyfaz,1,false,3000,0,0,0,0,3000
5392,bc1q3z9cyyqmr0nkvfapsaqe3gj2587ctkk5n7ywhx,1,false,3000,0,0,0,0,3000
5393,bc1q7h6h7dccz4psfkugymt88zc4zgcfd5vd9qzyt0,1,false,3000,0,0,0,0,3000
5394,bc1q6q4yzal0k5695ltz5dvj6lslqkuwumxluh2rae,1,false,3000,0,0,0,0,3000
5395,1JA4bm3panQvqA53xiD3JwyPZZnfJqR21o,1,false,3000,0,0,0,0,3000
5396,bc1qewak57p9l8f55lsjwfequwkq89spvmmd6qfjrh,1,false,3000,0,0,0,0,3000
5397,bc1qupdh3xlvry9gc644efr3l7jk98ypsjl274pqd3,1,false,3000,0,0,0,0,3000
5398,bc1qrnms8x67syr39j9gwxaw4tlzwkt28vsk5fjcyg,1,false,3000,0,0,0,0,3000
5399,bc1qjpd3gg0a564z368z95j5dfjrsdappqjt9st0aa,1,false,3000,0,0,0,0,3000
5400,bc1qdszdznuheej9smpf6yplae9pqg8wpeum6m0c3x,1,false,3000,0,0,0,0,3000
5401,bc1qfa9rvnwvqvq3yu9p2agf3tjavafa078uuc094n,1,false,3000,0,0,0,0,3000
5402,bc1qerkus60ylgr9g589a867mmnxs5dhsxu0su8jv6,1,false,3000,0,0,0,0,3000
5403,bc1q24fj24yzf7hv0pfsysuees0d3nxe64m4e9gyfp,1,false,3000,0,0,0,0,3000
5404,bc1qumq7v258yc0nmp2afw8asqm2g7cu53m2hean9z,1,false,3000,0,0,0,0,3000
5405,bc1qzqwn3dyet4ync2p5jf7nta7vxa2zjv29z0mupp,1,false,3000,0,0,0,0,3000
5406,bc1qd33zgxuwanhv458nk5xx0jk3h42z28753twzc2,1,false,3000,0,0,0,0,3000
5407,13mrXVz7rRreeFTVDW7WdHtJhkVLcHbD73,1,false,3000,0,0,0,0,3000
5408,bc1pa98ql5f5mpuq7a86ju493ule8vtt83z59g579ddfgp30gcrqca8qyrqmda,1,false,3000,0,0,0,0,3000
5409,bc1q9g5ml7th0knyf8qyeszpge2tspruxnag6yt88w,1,false,3000,0,0,0,0,3000
5410,bc1p74mjdzqc2ye73xmjp9ujxcyca585pnsa880lsmzguluk9j82yknsh6455x,1,false,3000,0,0,0,0,3000
5411,bc1qjm0tz68md8zzv2q96pxnmcqyvfxr22sjwk8t3z,1,false,3000,0,0,0,0,3000
5412,bc1qkggyydlzfvhuyy47p7z5hmlglhncx2e8pjqn5c,1,false,3000,0,0,0,0,3000
5413,bc1qaguw3jpax8m9qncv5rw2uejh28v0tuccsnmett,1,false,3000,0,0,0,0,3000
5414,bc1qreh5lgj99zekljghc5vcajulmr8h845dnzkacc,1,false,3000,0,0,0,0,3000
5415,bc1quwqw0ua6mxpxyg93f2nxs5wjx2nm82yvf26ljk,1,false,3000,0,0,0,0,3000
5416,bc1qt0gmhhup45mr2ph2x3yp0vpjqmswu8p9hrqwhl,1,false,3000,0,0,0,0,3000
5417,bc1qfszt27er4sc2hsflndwxxa7280z7l05t8t6ras,1,false,3000,0,0,0,0,3000
5418,bc1qlpzl9wd957hkl5rdlhp40wq29rkstunhrg9xa0,1,false,3000,0,0,0,0,3000
5419,bc1qt86622gz2k7mvny4r0chlknm6pyj765rg494pj,1,false,3000,0,0,0,0,3000
5420,bc1qsefyqjc3egt7pg97emwdq2ndpu4zvv3ehqk44c,1,false,3000,0,0,0,0,3000
5421,bc1qsn0fkuwmktxnrytgm7z43tf8ccc4ghm6hvcdx5,1,false,3000,0,0,0,0,3000
5422,bc1qsxdreg6maxhk5t750a5rejj3qtmkajxnsqs63g,1,false,3000,0,0,0,0,3000
5423,bc1qsz6uq6xpx3f54tn40qzmln9q7muuse309kwr9z,1,false,3000,0,0,0,0,3000
5424,bc1qt33p3gylveckuuvrzmtqyjvwh4n45alsvml446,1,false,3000,0,0,0,0,3000
5425,bc1qsmz8ghtlye9yttfnfruvdawcrevezt07j39wlv,1,false,3000,0,0,0,0,3000
5426,bc1q7pyr2swc2v0n3rd8jkxl9tz9r4nst6kcqnc73g,1,false,3000,0,0,0,0,3000
5427,bc1qt8zkyyqxe2mdavndfc8rryvhw6qtjra5a82xsd,1,false,3000,0,0,0,0,3000
5428,bc1qs3hld3x4w40vqc2gsxwl0eugcp6z0ujvlcszux,1,false,3000,0,0,0,0,3000
5429,bc1qzqr8vw58yqcxhhdczl8f5e2mec0l5avy9m79pc,1,false,3000,0,0,0,0,3000
5430,bc1qwudl904ctt8ujdkmusrfru58lj4s0hmkwyhw55,1,false,3000,0,0,0,0,3000
5431,bc1qzal9kmx6epqm0sfmhmh73ahfgfh8fhj4vercgw,1,false,3000,0,0,0,0,3000
5432,bc1qrzygg3eq9mesxhqydywyr85pec3fquwr3lkwu4,1,false,3000,0,0,0,0,3000
5433,bc1qycxay0z44rnm3ty77t5lx7ahn9xvme22umk78q,1,false,3000,0,0,0,0,3000
5434,bc1qynh24am5esv7k90s8k6mgd203umajm7zp9maaa,1,false,3000,0,0,0,0,3000
5435,bc1qyp2nhu4htaryrh3jfl3rh8ulpwwzyr2rwp827e,1,false,3000,0,0,0,0,3000
5436,bc1qyqsz2k5pwcvqv9mw7v7vhvmeu3j9xav8pq2f6z,1,false,3000,0,0,0,0,3000
5437,bc1qr9fp6ku6d93523hq7ccjxxkf5fz0hqvtyegnpq,1,false,3000,0,0,0,0,3000
5438,bc1qrenefd3d73s07kdp055h5m6yya3eh59x9neqzf,1,false,3000,0,0,0,0,3000
5439,bc1qs429t3n7a3ze2eu7jdxwyv36d6kspuktu8zl4e,1,false,3000,0,0,0,0,3000
5440,bc1qw5h5m0nuxjvppm23n3sw3fxj2aqme4chqq7uqx,1,false,3000,0,0,0,0,3000
5441,bc1qt0fq8zwsnzf0wvtjqqe5znlraeeqk9vz7ttpqy,1,false,3000,0,0,0,0,3000
5442,bc1pk69au3ltz0mw6eznctk7tr5x9qdp8ycphwfds28ymyvz27s7wqpqu5ze4m,1,false,3000,0,0,0,0,3000
5443,bc1pj7uhnfzfflc4s4q93qpwj4hdn3et98wz6uhm0vqg7la5nzehga6suqw0y3,1,false,3000,0,0,0,0,3000
5444,1EUQc996M5jLnb3qF6zEm6iFkgQe5DFW2f,1,false,3000,0,0,0,0,3000
5445,1ChbuzPHQyn4fzMCcyGxgUKcxsJd9CC2ZZ,1,false,3000,0,0,0,0,3000
5446,bc1pyw7rrkm6f58cuaynh6zl27jnm3z94aaymx3d0amrly66dhsaem3qwf3ee2,1,false,3000,0,0,0,0,3000
5447,bc1q3j4t3n3q0fxc6tcu44ufpfw6alru38yqv0rxl7,1,false,3000,0,0,0,0,3000
5448,bc1pef69v8vtyz2es9g4kppqnqhmzk6rqtvxjsy5kvkv5gmz6k7s04csdmfhh9,1,false,3000,0,0,0,0,3000
5449,bc1qsdd3j7agjpzwavdjgpsjlvjkkz4wz7m3pqtlfh,1,false,3000,0,0,0,0,3000
5450,bc1qv3v2rhaz46xh627qgd6epap36jppeqdrurcf5e,1,false,3000,0,0,0,0,3000
5451,bc1q90jc6jeyg5zszfm0nn6rs0fe4ljh7g3g0xcats,1,false,3000,0,0,0,0,3000
5452,bc1qrjdd7vay5md6xg5r6lqlr95jnwcqxfd8q6fp32,1,false,3000,0,0,0,0,3000
5453,bc1qzkvkrqpvrqmlqec0k5s6vrlmp7p9t35yfe3jxp,1,false,3000,0,0,0,0,3000
5454,bc1qzcv8ppf8ylwkmmvkzk83w8vtpx3try85ahecxg,1,false,3000,0,0,0,0,3000
5455,bc1qzftef3ldlrac3ugcpxlheep6djps4k788ca8cq,1,false,3000,0,0,0,0,3000
5456,bc1qzjdrxqh72x7lr92h998mmvqj89zl9qljus9tax,1,false,3000,0,0,0,0,3000
5457,bc1qzkmjlpwr88py2hnjzrmhc24tvqkv750jqfw543,1,false,3000,0,0,0,0,3000
5458,bc1qs3hutllt0p7atfqqh6qvxssplt2e6qaquv04jw,1,false,3000,0,0,0,0,3000
5459,bc1qzees4x44xs30pqk92y7e56y738vvcdcudcqwux,1,false,3000,0,0,0,0,3000
5460,bc1qs9af98r74dsexrjc2lylaul2v9cj44x04a6lad,1,false,3000,0,0,0,0,3000
5461,bc1qw5whjxvn4tgcat60rz7d4vcc4zqdqqz7tt0yxe,1,false,3000,0,0,0,0,3000
5462,bc1qwdahqj006sd5plfmfsm2zpaqzxy4vzg0r9w6cl,1,false,3000,0,0,0,0,3000
5463,bc1qyr5suyjnvtfhmydv3hw550c9j3798l6ynk07dh,1,false,3000,0,0,0,0,3000
5464,bc1qyafwjcd3fgq4mfucgxcp6uxjq98yg5m7jda00k,1,false,3000,0,0,0,0,3000
5465,bc1qvc27d03vpd4w3gf9y45gpzzj6n3f22paxxc6vk,1,false,3000,0,0,0,0,3000
5466,bc1pyxh4gfrrsn7q0ukpwmjucdla4af0wz4dxvw24evk8cwudwkhwltq0vvkhw,1,false,3000,0,0,0,0,3000
5467,bc1q248lgfft5e7975hknezl0ameysrkcgux9x4l3w,1,false,3000,0,0,0,0,3000
5468,bc1q07l8jtfavwsqr5v5el3ek2zgpg2sn8m9ejw6gq,1,false,3000,0,0,0,0,3000
5469,bc1qcrnmn9e4eggx30h9w6j05ta7jcua2nv2l5w9l4,1,false,3000,0,0,0,0,3000
5470,bc1qcpen37qxxmqwwxf6f0rfe4xywrnktuadhu0fyw,1,false,3000,0,0,0,0,3000
5471,bc1qck55kzu0hdw0vs00pm4p8l6423v2027pa9mwr2,1,false,3000,0,0,0,0,3000
5472,bc1qcj4a8xt3prv36z94zt49htl0w2zyqs47tlxkxx,1,false,3000,0,0,0,0,3000
5473,bc1q22glkk4vjp6085z7qa0mm3cefkhug3g5mmdy7g,1,false,3000,1,5000,1,5000,8000
5474,bc1qde3j0pg4cqv9zzduq6gqdkvu946zz3x8f79q4g,1,false,3000,0,0,0,0,3000
5475,bc1q09kryq4nggxednwjlylmy3hyhxwt2q6agv25d5,1,false,3000,0,0,0,0,3000
5476,bc1ppyjwzd46xggpk50mwafavl9pgw2hs5rdx7yretc7g6d4l5pawxeqyvqw8n,1,false,3000,0,0,0,0,3000
5477,bc1ppnrys6nlwkcnwrswrxmw5xakufgqdlf9dvgjgqd2uar49aw8te6q0vkp30,1,false,3000,0,0,0,0,3000
5478,bc1plsrhf9njd7qnkvpkql2gvjjc7yufpqpk580pgfxgkahz5chemhes9nfcft,1,false,3000,0,0,0,0,3000
