address,$viva,bos,kevin,sato,spad,stamp,stmap,utxo,lowest_blockHeight,highest_blockHeight,eligible
bc1qhnx59xcgn0ypnhvc3qf0scrgjmve4l3sewugwa,0,0,0,0,0,10000.0,0,120000.0,822138,823952,No
bc1qhugglst7dg42rwgw8s9l4ft7mwv74ruaau55fg,0,0,30000.0,0,0,10000.0,0,0,821250,821250,No
bc1qhvjnmgrpkywlskdt5n6xaz3nkawmmjydttp920,0,0,0,0,0,10000.0,0,0,820003,820003,No
bc1qhya8hhumdsj8nt7knk2jz8rv6tp9vvvxvndrhz,0,0,0,0,0,10000.0,0,0,820449,820449,No
bc1qj08pnmkme0q49kyervzvruxn5mj4hc8hwz87cs,0,0,0,0,0,10000.0,0,0,821842,821842,No
bc1qjhjxk4md6vteqy98qaexnvv975pdh676q5xtv0,0,0,20000.0,0,0,10000.0,0,0,820614,820617,No
bc1qjmgjwl2dl4zl9at6dg63rp4cnge6j2zjdwsgzj,0,0,45000.0,0,0,10000.0,0,0,821150,822933,No
bc1qjsu054nwkhk2xdzd0k9wazhmf9vpx4usfylzwl,0,0,0,0,0,10000.0,0,0,823279,823279,No
bc1qjwpuw4ztxh7749ay968mx3zpz379erkf6l6ynl,0,0,0,0,0,10000.0,0,0,822619,822619,No
bc1qk6wrquftk9k9gjnrkh27dj6pq5yv9vpvsdm8yn,0,0,0,0,0,10000.0,0,0,822831,822831,No
bc1qkcnz8tgjuepueh2snla9vnzmcyvg5wzjqkclnk,0,0,0,0,0,10000.0,0,0,831246,831246,No
bc1qkhz4veujtk2hzf0mrjyu0emje2q3kjlky5cmh7,0,0,0,0,0,10000.0,15000.0,0,821285,835982,No
bc1qkjgkawum902jzty5wxt5gtp2rg3gws2j709uun,0,0,0,0,0,10000.0,10000.0,0,831624,832802,No
bc1qku86m7ugy6yxjq44cvjtk0p7svd6p7uer8vz9c,0,0,0,0,0,10000.0,0,0,834886,834886,No
bc1qkza66fytwyedecjcxztsne6cszhd87vhv3adgp,0,0,0,0,0,10000.0,0,0,822158,822158,No
bc1ql3nr35fa4qxaqg0wechgdr85rht8gctylu3mwt,0,0,0,0,0,10000.0,0,0,825330,825330,No
bc1ql3y8gnjqmkpfsjwq8pn73p05rjrercmqh06dv7,0,0,0,0,0,10000.0,0,0,821569,821569,No
bc1ql4kyreg3sq2g8tfrur5duh3rtevecnr4274rs0,0,0,10000.0,0,0,10000.0,0,0,821830,826739,No
bc1ql9h2hjcyn0sqs8mjmcw3fggrzyag7tzrqsd57v,0,0,0,0,0,10000.0,0,0,789478,789478,No
bc1ql9mq5etnpq7d47kqgfjuwjq3y0ectkk3g0n5fy,0,0,0,0,0,10000.0,0,100000.0,822072,822206,No
bc1qlgs3xj3rhvjc0pv83u6ltpguag4gm5fqluce3x,0,0,10000.0,0,0,10000.0,10000.0,0,820844,823140,No
bc1qlsemfj8qt4rst7fqxklvn3l9cnxjm562mptpsv,0,0,0,0,0,10000.0,0,0,826301,826301,No
bc1qlsxvq6fwnu3uy7a806xle9lluxz02cn3srg0ad,0,0,0,0,0,10000.0,0,0,833651,833651,No
bc1qlwmcvxpkxx7zrhmxkny7ac0hzfeng25sezg47s,0,0,0,0,0,10000.0,0,0,826074,826074,No
bc1qlxa2nfrmpsxjqnk3gv4tmjlmy408n5u9308rjs,0,0,450000.0,0,0,10000.0,0,0,831996,833146,No
bc1qm3hjfa4uvmfy2ak724ahruzt9jf90mt25g8epz,0,0,0,0,0,10000.0,0,0,824808,824808,No
bc1qm4m5u0yfk28pepwr03yv32vhmdjszm3wzea8jr,0,0,0,0,0,10000.0,0,0,821410,821410,No
bc1qm576tscn62ra6jl3amj0d453sugcnd6slt6ty4,0,0,0,0,0,10000.0,0,0,821601,821601,No
bc1qm5f450pkw4fws4vg25k8v3t7phy48hgs2w3gt7,0,0,0,0,0,10000.0,0,0,820332,820332,No
bc1qm7jmfxqwu3uyre0ptpa7jvg9yuxqgxwyu3n8ea,0,0,60000.0,25000.0,415666.0,10000.0,55000.0,0,830290,835259,No
bc1qm98848qqtrusvpt67re37j68md7jtfh4k0x260,0,0,0,0,0,10000.0,0,0,823271,823271,No
bc1qm9qerlpa4dhhk2uzayken8h8rzlzp8g03cxzg8,0,0,0,0,0,10000.0,0,100000.0,827975,833697,No
bc1qma5876ea8n2tam4dtqw0prntm9v789k72kjuzc,0,0,0,0,0,10000.0,0,0,833907,833907,No
bc1qmafx5jmhawv5hydcx7fmlnrxh24k8vs9fhkqjl,0,0,25000.0,0,0,10000.0,0,0,821918,824494,No
bc1qmay6rkzj2gl5wujwpkpf9h79u6eqk4rjru4lt5,0,0,0,0,0,10000.0,0,0,820150,820150,No
bc1qmfjmf3er0j2vh5yyly8j8v8txtgp0vcvjy00fz,0,0,0,0,0,10000.0,0,0,820428,820428,No
bc1qmfwcz4ftnatvyvmaehev99wunm608e3k3g23ky,0,0,0,0,225000.0,10000.0,0,0,830952,834531,No
bc1qmgdg5209s3lyykz96zusmr4ml0vus0ajhwkl89,0,0,0,0,0,10000.0,5000.0,0,835991,835992,No
bc1qmjfvmrj0knx6nmxt7z9plr0c78kfdylqer3ssm,0,0,10000.0,25000.0,100000.0,10000.0,0,795000.0,825519,834759,No
bc1qmkavuthpv8ql0hqg3p6awamqtga06hcz0vn3ww,0,0,0,0,0,10000.0,0,0,821439,821439,No
bc1qmkfdklxefzes3nsueahq5dmt945rc7mjxzmrdt,0,0,0,0,0,10000.0,0,0,821206,821206,No
bc1qmlfpy8zfz4808gcck0xmpflce6r39mlmd42ss5,0,0,0,20000.0,0,10000.0,0,30000.0,834631,834645,No
bc1qmnqk02tn6kq9xyz6n3k26d9htymwlw0g052kdk,0,0,45000.0,0,0,10000.0,0,0,819993,820018,No
bc1qmnvkv3aucy332h3780znsszvyyrkegy20mnns2,0,0,55000.0,0,0,10000.0,0,0,820882,820899,No
bc1qn7ymfvzenkpdqh0xwy73sazfq0777xrsdzlvwt,0,0,0,0,0,10000.0,0,0,827098,827098,No
bc1qnhye9xk9rytvwq0jpeqvznc4up35lp44juu406,0,0,40000.0,0,0,10000.0,0,100000.0,821422,821684,No
bc1qnn2mcepv56pnv897d6elz2utshdqg9vhq33g5n,0,0,0,0,0,10000.0,0,0,822742,822742,No
bc1qntnszg4r2wz85j7pthps48j9mrxnfpzextffzg,0,0,0,0,0,10000.0,0,0,820887,820887,No
bc1qnvmnptwe547jzrzddgdxcqe2n4syusns6wdq5g,0,0,0,0,0,10000.0,0,0,820896,820896,No
bc1qnw2dfptg3rrr985pjmh9cemunz0ps6emwcs6jx,0,0,0,0,0,10000.0,0,0,823121,823121,No
bc1qnwft0a5mexp90u4a7u7q7kd8amprzlskw0lcrs,0,0,0,0,0,10000.0,0,0,821682,821682,No
bc1qp8gex05xfgylfzu2ttfu0sn4a7mdevhtf746wl,0,0,0,0,0,10000.0,0,0,820832,820832,No
bc1qp8uy6a97zryzudh8c5x0n0l726txzewrt94v02,0,0,0,0,0,10000.0,0,0,823162,823162,No
bc1qp94hfjflkrk78nfh4va6vsrypurey6n68f2ykh,0,0,0,0,0,10000.0,0,0,820391,820391,No
bc1qp9sdust40m2pxm3g0y9ugk4zjnapeadcvh5mxw,0,0,18000.0,0,0,10000.0,0,0,834213,834219,No
bc1qpk2ev04ksgldw5xagr43kpy8727qfjwppzwuu7,0,0,0,0,0,10000.0,0,0,820059,820059,No
bc1qplgru7pc7jgq0mv32jppdyrwrc55v5vymn8hqu,0,0,0,0,0,10000.0,0,0,821452,821452,No
bc1qpm3f8jkm9745lfkzhvy738akf3hexlhhlkddn5,0,0,0,0,0,10000.0,0,0,820838,820838,No
bc1qpmuz8dghmff8cplwjrwv29qsj3df0nyu5uch2r,0,0,0,0,0,10000.0,0,0,832797,832797,No
bc1qpwsldwcwa82aeyscue69uqvk2nugh3cndek04q,0,0,0,0,0,10000.0,0,0,821213,821213,No
bc1qq0vcf3ghm4v6ezjy75xq2e6psfyhg28dgksxhe,0,0,20000.0,0,0,10000.0,0,0,822148,823297,No
bc1qq2zzeac3kurt3cru76c6yju82mljuvugs838ee,0,0,0,0,0,10000.0,0,0,835732,835732,No
bc1qq3sc9kjtkzndsz8rde8ce4wm50gysqvwmqas3h,0,0,0,0,0,10000.0,0,0,820752,820752,No
bc1qq452j52tknu7fclwa5l5jp8yarlj0jspmhl6ys,0,0,0,0,0,10000.0,0,0,821322,821322,No
bc1qq67h9n43rekjt7gvs0nzmtntww054kl4e3vf7x,0,0,0,0,0,10000.0,0,0,821192,821192,No
bc1qq80eldx7c3xnygpfq5k4r9cwtqfmhkswcd8fzf,0,0,0,0,0,10000.0,0,0,826266,826266,No
bc1qq8hvnqh9lwx76df723xg6nn0l5aj8045vz2lze,0,0,0,0,0,10000.0,0,0,823128,823128,No
bc1qqxhjsevrm0ntfec7x7vu0cs9nc5zfp2sq5sqpj,0,0,20000.0,0,0,10000.0,0,0,829319,833925,No
bc1qr38qw7l6egtnxn8hq4atrgp3jh4x7k4tp75wwe,0,0,0,0,0,10000.0,0,0,820991,820991,No
bc1qr77uq37lxsqcax2v3hpq0w5wmc89utft4qmnts,0,0,10000.0,20000.0,0,10000.0,0,0,821361,821367,No
bc1qrd2n5c2rqrh2vepqzaq3hg32uqv0tuzg8rm7gz,0,0,0,0,0,10000.0,0,50000.0,823392,823403,No
bc1qrjn6stsf0mzcw4jqcgvhasmju4222tjwquf2xg,0,0,0,0,0,10000.0,0,0,789541,789541,No
bc1qrne5u00f04tz6zm65lze66aufdqdrnjcqef8qd,0,0,0,0,0,10000.0,0,200000.0,820885,821834,No
bc1qrucg5ca96lu33rup5t0gs0xj4p9z28fn5dj9pr,0,0,0,0,0,10000.0,0,0,820031,820031,No
bc1qrwytxc0raxgj2npsr8xhhasgu9emsg6dt0y8ak,0,0,0,0,0,10000.0,0,0,823107,823107,No
bc1qrxhpqdr5lwv2mq8hm3k4xpyeyjc95ctmxfhwq4,0,0,0,0,0,10000.0,0,0,830196,830196,No
bc1qs20ldwgxjnctqxumgxys0jph9gavv2kz0rtxyj,0,0,0,0,0,10000.0,0,0,824735,824735,No
bc1qs4j8khhfd9hmenuldgj50uxy6zv9rc27xqj227,0,0,0,0,0,10000.0,0,0,820843,820843,No
bc1qs4m3f49td83cwrsaxwcw24ryrjxjprhuklntwv,0,0,0,0,0,10000.0,0,0,824093,824093,No
bc1qsaqecues3q48edf0accf46axuvd9ll4sdqsh4k,0,0,50000.0,0,0,10000.0,0,0,822501,823288,No
bc1qsf369f66n9ft50apw08k5sr2uc85lsznsfmqy5,0,0,0,0,0,10000.0,0,0,820962,820962,No
bc1qsrlt2m62ntrh8gcdclqc552xcrcl4rxeywf6kd,0,0,0,0,0,10000.0,0,0,833847,833847,No
bc1qssefalhppqte2ynp9xen4mt8zh0dsh7c6cm7eu,0,0,0,0,0,10000.0,0,0,827025,827025,No
bc1qstuuxacf399n76hghdkcj5n9p2hc5cxj0rjjuq,0,0,0,0,0,10000.0,0,0,826753,826753,No
bc1qsvdjj25jttvq7phcfznusxd4hxd9q35edkpxpc,0,0,0,0,0,10000.0,0,0,820583,820583,No
bc1qsw8qjzxdxsthyptunxz0wg6redcy4zn05rcz8n,0,0,10000.0,0,0,10000.0,0,0,820618,827014,No
bc1qsymlgamymr2fulknc8g903mygnqp4uqn8q48mx,0,0,0,0,0,10000.0,0,0,821412,821412,No
bc1qsyw423mu6taqqq6yprvm6u4vezcad7lzhvy0xh,0,0,0,0,0,10000.0,0,0,832563,832563,No
bc1qt2l9372lqccf0xf4qvdkk574qqjwn05z2ark0c,0,0,72000.0,135000.0,400000.0,10000.0,20000.0,0,822598,835071,No
bc1qt4r6h9f9ygj4l7qpntvqe9lp2vv0hvewzlwtel,0,0,0,0,0,10000.0,0,0,822333,822333,No
bc1qtht3zfy49exqxtwchfzjktdw5lhwezlf77gm0e,0,0,0,0,0,10000.0,0,0,824828,824828,No
bc1qtmc96dtj93y9refhhrueqwa3cc0uegnmhkm2fd,0,0,3500.0,0,0,10000.0,0,5000.0,820008,828084,No
bc1qtqwcwjfca8xqknr8se6fxu8fu9jlpnf4jcmp55,0,0,0,0,0,10000.0,0,0,821113,821113,No
bc1qts26qx8hcvww22r5jll8jt2rtpedhxlnkxvtdt,0,0,0,0,0,10000.0,0,100000.0,820921,821013,No
bc1qtt5ftv7wlg8mgzv90t27yj0has24083xvmyc66,0,0,0,0,0,10000.0,0,0,821316,821316,No
bc1qtwf67g3tfjwe4pz2q6twmgrmf0x3j30tq4xz8p,0,0,0,0,0,10000.0,0,0,820562,820562,No
bc1qudcpk0m7edtjajr8sfgav8e565wlgsmjvjqcsv,0,0,0,0,0,10000.0,10000.0,0,822944,823349,No
bc1ques9dtwhqfvwrr5mhwg730nv0x8j4smhpm2k6j,0,0,0,0,0,10000.0,0,0,833246,833246,No
bc1quj55cmwgknrgy7ugp47374eqn4ljf9m3694qwx,0,0,0,0,0,10000.0,0,0,833696,833696,No
bc1quqa6shmvpdxdk46zjzrxpxcywku4wquvsmkt57,0,0,0,0,0,10000.0,0,0,816673,816673,No
bc1qurvawqm9y8cmh5ydrcnsekptvqyj90rz98vjde,0,0,0,0,0,10000.0,0,0,821856,821856,No
bc1qutcd4vdw4j0tfhlaeutk0qz4cg2rv75nchgcxz,0,0,0,0,0,10000.0,0,0,821467,821467,No
bc1quws983fqt5cmr63fkfxxhf4ctxvqsedm6n3rc3,0,0,0,0,0,10000.0,0,0,821206,821206,No
bc1qv3w4kcl0v28ut2qz35kalw0t8ep6xvrlwqejj7,0,0,0,0,0,10000.0,0,0,821269,821269,No
bc1qv5cxwf57zq0e0g68p6wnf8ynkh9gzsz746mxxu,0,0,0,0,0,10000.0,0,0,789514,789514,No
bc1qv8zptagzvf844ept58pkkxc22srf9wkjm9k43s,0,0,0,0,0,10000.0,0,0,834239,834239,No
bc1qva7wuel5u5kzpra9puqyf0vth0quwa9ckappu8,0,0,0,0,0,10000.0,0,0,822966,822966,No
bc1qvap2gmagrfnpytpnvkc24m2f64esphvew2ltjt,0,0,0,0,0,10000.0,0,0,820174,820174,No
bc1qvlgxpppcgyxrr0d4g02k84sjwcqrlfpfa8x6lw,0,0,70000.0,0,0,10000.0,0,0,833871,833871,No
bc1qvsdqlaap3fp2z97h4g0c9csrgtgqgc69h854d4,0,0,500.0,0,0,10000.0,0,0,822401,833525,No
bc1qvsldspch9xx6g3z60uzm5rzl2l2rzscrdge02w,0,0,33333.0,0,0,10000.0,0,0,820898,821007,No
bc1qvvar4afr6f7qp83847j358dmzs5e58t35sc758,0,0,0,25000.0,890000.0,10000.0,0,0,792435,835669,No
bc1qvw8j6z664p6ue3u2zuugr5gjagfmllfccax9az,0,0,0,0,0,10000.0,0,0,820829,820829,No
bc1qw05fpalll8dsn524zavrmn7309pn5axazpd0l7,0,0,0,0,0,10000.0,0,0,820927,820927,No
bc1qw07zf5j0aslws0tsgt7qyhwd75lasujxhwh8rg,0,0,25000.0,0,0,10000.0,0,0,823316,823323,No
bc1qw94kcfkugnln2azu5j78v6ykmzm9xfkwx834cf,0,0,420000.0,0,0,10000.0,0,0,789249,820262,No
bc1qwgcmlctteenly3fpmgk03j7qfufug9lk3geyz0,0,0,50000.0,0,0,10000.0,0,0,820452,820471,No
bc1qwnuesgyaun649vy8l4daxmws4uzejxgs7jsrtm,0,0,0,0,0,10000.0,0,0,825463,825463,No
bc1qwsu5esa80nvtq5jhe0r7psp9lzymfvxy5pme2d,0,0,0,0,0,10000.0,0,0,832706,832706,No
bc1qwuv8t44y20k3fdcku46ru9s86a3e3rs8a4ntdw,0,0,0,0,0,10000.0,0,0,821142,821142,No
bc1qwy3cahx67xvp5u8vhfc2kvvhzal0a2am52vujp,0,0,0,0,0,10000.0,0,0,833676,833676,No
bc1qx0juktskpzxx8jaxuyglrg9zmytmgu788qs57g,20000.0,0,0,0,0,10000.0,0,0,820770,820908,No
bc1qx6fragt0a8ccev6a84za2ktzztj86g9exlwthp,0,0,0,0,0,10000.0,0,0,821802,821802,No
bc1qxayz03mcs7rj29k4ftxx3jwwzs6q42aad5hugk,0,0,5000.0,0,0,10000.0,0,0,823665,827627,No
bc1qxhthp5wfex6n50pdv09whtuzg479mcrfgk5fdh,0,0,20000.0,0,0,10000.0,0,0,828240,832241,No
bc1qxjh7aljgzy7ccysyaswucp70l42wkppvh9ywdt,0,0,25000.0,0,0,10000.0,0,0,825913,825914,No
bc1qxkdg9g6r0dcwmmnknll6d3gw4cgumd7klkzjr9,0,0,0,0,0,10000.0,0,0,821411,821411,No
bc1qxm04aahx4fex7vpex5lxw8gla09wd7dexk8h6v,0,0,0,0,0,10000.0,0,0,820591,820591,No
bc1qxppatns3j3p6267fsh2ne7vc5m7zdpjt5j6grd,0,0,0,0,0,10000.0,0,0,832629,832629,No
bc1qxqsdf8tp72vgcgttaem7ut0fg69a70pmnaq8tu,0,0,50000.0,0,0,10000.0,0,0,820603,827424,No
bc1qxreqetrxy3862w37uwmnwe83r7gvclxyz4w33s,0,0,0,0,0,10000.0,0,0,821307,821307,No
bc1qxtfl2k7vfc5w39u6x27r8kr0gawuxymrfm0ry4,0,0,0,0,0,10000.0,0,0,823241,823241,No
bc1qxtqhtqnkxu2hwww0hymqdh97ummdge7eyly69u,0,0,0,0,0,10000.0,0,0,818291,818291,No
bc1qxvu3jpj6npn2f2syxesjcdgu20xdr34kud7hq3,0,0,0,0,0,10000.0,0,0,820915,820915,No
bc1qxwd0pz2ll6ml43ln9yypvxcn72ge2z54wz5k8x,0,0,0,0,0,10000.0,0,0,828721,828721,No
bc1qy49kt78ejcevawu6y7erzvwcp2whgl6k28pgl7,0,0,420000.0,0,0,10000.0,0,0,789250,789595,No
bc1qy9p572j24hfmakjrjce895e3yuy9xs7t5grmxj,0,0,0,0,0,10000.0,0,0,821458,821458,No
bc1qy9v3y294q8y0sfg45z8tsm8zt52y9rk4pey4s7,0,0,0,0,0,10000.0,0,0,821404,821404,No
bc1qyat3q0e4kmt0nxmxdxjwy42ddcudua60rvg6kv,0,0,0,0,0,10000.0,0,0,824885,824885,No
bc1qye0lpdk8le20hjq200g6lg668pvj5wztagt0k0,0,0,0,0,0,10000.0,0,0,820723,820723,No
bc1qyf87nwg0agj89uyj5vxnn9vu5nxg49dllrdqdg,0,0,5000.0,0,0,10000.0,0,0,821155,822211,No
bc1qygvgmm32pkpkkhtx0klzv3rxjjtdxavl08hkg4,0,0,0,0,0,10000.0,0,0,816143,816143,No
bc1qyhxhdftk39tfysdmxwd326pljhwlfu5wa6gyw7,0,0,0,0,0,10000.0,0,100000.0,820821,821459,No
bc1qymzaj07zu4tngmsycuk0hpmw7ppg94ghdw2h7n,0,0,0,0,0,10000.0,0,44000.0,821798,821799,No
bc1qyq3645ar5ftgvwmvyucv4perg9fth854zaxltw,0,0,10000.0,0,0,10000.0,0,0,822896,822939,No
bc1qyrvw4vnrjv8jmazrrxvn3ayx0lz5vxtqtwdvs5,0,0,0,0,0,10000.0,0,0,831534,831534,No
bc1qyrynmh2z7zvuyled7m0avlmrh3srddwmffh4zq,0,0,0,0,0,10000.0,0,0,820425,820425,No
bc1qytpv4fl0vfpfun9f8kkzkemcvp642g7vctcjj0,0,0,0,0,0,10000.0,0,0,835000,835000,No
bc1qyvv9umnz73lautxnzyr2n98zd0nkkq9c4tgtal,0,0,0,0,0,10000.0,40000.0,0,822301,822301,No
bc1qz7x6lxgyjp68duq7pjpt5a9869fsv0n7unws6n,0,0,0,0,0,10000.0,0,0,820379,820379,No
bc1qza5pkmu5v65un7de6ehraaqjjjccfgyt6ew7js,0,0,0,0,0,10000.0,0,0,820853,820853,No
bc1qzehp2pzwdh6t8486szcdjxjkee2mymycxavzlp,0,0,0,0,0,10000.0,0,0,821940,821940,No
bc1qzg3f57s4ppvxdpxnmty7u56yx2vj6wa26zy3v4,0,0,0,0,0,10000.0,0,0,821517,821517,No
bc1qzgvtrdu3amwgtgpmwje53602wwk4cyqu5y60t0,0,0,0,0,0,10000.0,0,0,821031,821031,No
bc1qzh5puwsy0y5yw00t2su5a6xhryxu8q4772x35q,0,0,5000.0,0,0,10000.0,0,0,829386,830706,No
bc1qzjactme9llg58qm42r0d2xwvfutqr62hs0495d,0,0,50000.0,0,0,10000.0,0,0,834975,834981,No
bc1qzmgzxhmevcvu3x6pls2qmc7keucds26f6ssmsk,0,0,0,0,0,10000.0,0,50000.0,825916,825994,No
bc1qzp33zd9grh2l2y0h9heuju7um935sa2qt5n6p6,0,0,0,0,0,10000.0,0,0,821697,821697,No
bc1qzp566lhr43sc35sexul6ctun8eyhygfvqmhk22,0,0,0,0,0,10000.0,0,0,821628,821628,No
bc1qzqhjyqplqtpxquetnysg55dllu236x4h0hhvjw,0,0,0,0,0,10000.0,0,0,829159,829159,No
bc1qzv6xn3a3za7m8erqejrm26tu7tzc66ykynf254,0,0,0,0,0,10000.0,0,1000.0,823276,823310,No
bc1qzz58jme40gz2r0750035fkh4yg6vkqulznsfpm,0,0,0,0,0,10000.0,0,0,833944,833944,No
bc1q3sqqu7qwuun08crd93e9c3djx3l3guxlfflcdu,0,0,0,0,0,10000.0,0,0,830394,830394,No
bc1q3uzwz6p3hc7hvv3w0klfd6psn8h0p5825u0342,0,0,100000.0,0,0,10000.0,70000.0,0,823963,835621,No
bc1q3y5h7lclr5wtgjq9pfwslvxce306xelr4j2m6m,0,0,0,0,0,10000.0,0,0,821474,821474,No
bc1q3y733c3lkz080en05f3nr0dtctfqkcres6wjn6,0,0,0,0,0,10000.0,25000.0,970000.0,823199,834753,No
bc1q40j86ttwj3ym6vzqc059uq7ltzsqajpkr2h48h,0,0,0,0,0,10000.0,0,0,821916,821916,No
bc1q40xvn54jhn95cjvpjuyjzfc6v9msrw20tqal5m,0,0,5000.0,0,0,10000.0,0,0,820334,821147,No
bc1q43uj4fyns6tynf2v8je224u5rs9qa5246xqej4,0,0,85800.0,0,0,10000.0,0,0,833051,833829,No
bc1q46hagryadwd5jhrrgxpzqtxtde6074jhh49vp9,0,0,0,0,0,10000.0,0,0,789518,789518,No
bc1q47jw5cgaxt6pkwmw53mpaa2apdy70qjzvfqekw,0,0,15000.0,0,0,10000.0,0,0,827330,827387,No
bc1q489m8ha47mt2cznn3d582rvfw4ps0lqswurl39,0,0,200000.0,50000.0,0,10000.0,30000.0,0,832546,832566,No
bc1q49c4q8lyldx3z5u8fhxsmj849nl9q0hn83naam,0,0,0,0,0,10000.0,0,0,835348,835348,No
bc1q4e9t3fqz64h8xmdfyn5dse9znc4ufmsecwj3ut,0,0,0,0,0,10000.0,0,0,821496,821496,No
bc1q4hdptncrg64p24h7qwq8zr9cd5qvkxxj37uqgq,0,0,0,0,0,10000.0,0,0,820273,820273,No
bc1q4klukwsevkg4cqqa096uk4cn5fz0a7kenmcjxv,0,0,0,15000.0,0,10000.0,0,0,829340,829350,No
bc1q4mds8ndk823ynph2gxxyzlz6ve4t4tpyce3rrv,0,0,0,0,0,10000.0,0,0,821621,821621,No
bc1q4mw7pdqqac5hm0kg4zxcs8a8rw9q3xsjqk0vcp,0,0,50000.0,0,50000.0,10000.0,1000.0,10000.0,823320,834254,No
bc1q4v2ey827tc5z6ganrlk3u8mzzm8mf7ye62u59s,0,0,0,0,0,10000.0,0,0,821555,821555,No
bc1q4vj2nahuklkyaura6jltffh3l7hzzcer0lexfu,0,0,90000.0,0,0,10000.0,0,0,832619,835321,No
bc1q4w59fyea5a6wa50ug89mzma999stv5ldx08dxp,0,0,0,0,0,10000.0,0,0,821361,821361,No
bc1q4y8cf7fxhrql0kn3d23n25syy0upfx7djgl2me,0,0,0,0,0,10000.0,0,0,789619,789619,No
bc1q4yrlujnsmrd5mm7mycqstt4d983dh3zxt3svvn,0,0,0,0,0,10000.0,0,0,823226,823226,No
bc1q4zqr4aah0n03d5lc8g4t30t6qr3gjerq5fy9ux,0,0,0,0,0,10000.0,0,0,831918,831918,No
bc1q53lylkklpwsf9e9mgtaeqs9lrkrhzw6xr3vtcl,0,0,0,0,0,10000.0,0,0,821416,821416,No
bc1q543k3auds0ymy48t9n93l5r6zxs6qj9hh6afsy,0,0,20000.0,0,0,10000.0,0,0,820710,820710,No
bc1q547mf2v78vgh93yne75aflcsuynvvpg3avffaa,0,0,0,0,0,10000.0,0,0,789831,789831,No
bc1q54jtj6j3nzxwv0mgwyhpe32req7u9w0yge7ajw,0,0,10000.0,0,100000.0,10000.0,0,0,832580,834832,No
bc1q55cyr8td3pr03qux3p0as0ljplw7tsn88rt7z3,0,0,51776.0,0,0,10000.0,0,0,820989,821611,No
bc1q5ag4pw33vyaa02zqphjx54jwtks2yzds5tfxs4,0,0,0,0,0,10000.0,0,0,821427,821427,No
bc1q5fg047ewuheypufek4z3waj72ddny0ty8v7wq7,0,0,45000.0,0,0,10000.0,12000.0,21000.0,820064,833421,No
bc1q5u3k8yyvq7fw2qd7qdfwwwvvkmrfhatccadu6q,0,0,0,0,0,10000.0,0,0,823000,823000,No
bc1q5vh3k6tvmlad4xrpl58pzuumyw55n7q08xwefa,0,0,0,0,0,10000.0,0,0,832589,832589,No
bc1q5vyj3j7x5gu9r5glplxz0j8q2nz8nqtseupxa7,0,0,0,0,0,10000.0,0,0,824481,824481,No
bc1q5w9lgpcnxj8qmlf0qx905ywknq43unzjwy90xm,0,0,0,0,0,10000.0,0,0,821029,821029,No
bc1q63d66dt54kppmwz29mvryrhjr9wdr2e7s550vl,0,0,100000.0,0,0,10000.0,0,0,833541,833846,No
bc1q66mr4l7n76geqj4xdk9ey4jw8w2ggsdeqvcncu,0,0,0,0,0,10000.0,0,0,821407,821407,No
bc1q67dgs0ym4kyr2p30n3cdzsg50qxd7fs7eqvu0s,0,0,0,0,0,10000.0,0,0,820218,820218,No
bc1q67f07gh2uflqd4cy0qy54dna363wvv5g7uxzan,0,0,10000.0,0,0,10000.0,0,0,820695,820707,No
bc1q68k2d4cmdgk4jk6e43hkspyt2esssc28ymnzhf,0,0,15000.0,0,0,10000.0,0,0,820709,820771,No
bc1q6cfwqt8zp6g69658xpae3xqck9huq9hlzqzgm7,0,0,20000.0,10000.0,0,10000.0,2000.0,30000.0,820124,824300,No
bc1q6n427yrt93yy7squuw4xsenr0vqdxpuguxf4zh,0,0,0,0,0,10000.0,0,0,826293,826293,No
bc1q6sk09nlf85et6m04rqj4ka2ry3gj8qde33df4f,0,0,0,0,0,10000.0,0,0,816842,816842,No
bc1q6vn56e6xx2pp0eyg4m92ln7x394hytd2tyuzcs,0,0,0,0,0,10000.0,0,0,821195,821195,No
bc1q6xc0gt7r2lcn2yh2n0nezpgf75qtjpte3he7jg,0,0,0,0,0,10000.0,0,30000.0,833971,833973,No
bc1q6xk05ff57733yq053s92095fk2weht9pqglpuf,0,0,0,0,0,10000.0,0,0,820283,820283,No
bc1q6xl9g5vcwhkvget7tgvuch5h5j5cghxs7q0es8,0,0,0,0,0,10000.0,0,0,833253,833253,No
bc1q6zd6xr9xhfzyugg7x64qlsp6sn03dnwj6hu982,20000.0,0,282254.0,0,100000.0,10000.0,60000.0,60000.0,821156,834978,No
bc1q73js27p8v95kr6vzhz52me802fslu4pl7s6lj6,0,0,0,0,0,10000.0,0,0,823173,823173,No
bc1q73l27ds0qmj37dzpkcae5zgcvu9d98rvz3rfh5,0,0,0,0,0,10000.0,0,10000.0,817303,823849,No
bc1q74y6yjcfthqqf2ululx04armmvt4k4y2ccyg2y,0,0,10000.0,0,0,10000.0,0,0,829411,829411,No
bc1q77dwkpxwg7das9wc5v7hcm02076smsvfl2404z,0,0,0,0,0,10000.0,0,0,820827,820827,No
bc1q78a8yjugg0uz8ncy5q2lku7h2a7rrkll4szlg5,0,0,77000.0,0,0,10000.0,0,0,831402,835861,No
