address,$viva,bos,kevin,sato,spad,stamp,stmap,utxo,stamp_count_andy_gone_pepe,stamp_count_bos_nft,stamp_count_fridapepe_by_lu,stamp_count_frogtheculture,stamp_count_garbagepailstamps,stamp_count_hnftpepe,stamp_count_immortalpepes,stamp_count_k_everywhere-fineartpepe-pepelost_inart,stamp_count_memes_by_lu,stamp_count_stampshroomz,stamp_count_thiccc,stamp_count_vandalmigos,stamp_count_vivalastamps_nft,stamp_count__total,stamp_count_unique,SPAD_Bonus
bc1q70c320asr0e644dzp360pn64xlshc26ungnmva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qn7zn70g6ywf7n0qzyrq9pmf25pnt5kgcd7ndee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qqjcz8f925t2y7pe0279gnwdm8gdcjx6em500z8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qr9ztg76yrm7e664vaxpka64xerjdlgt4lz7j8l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qruj57djepr95p30hdr74gcha6q2p7yydylpn3l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qszdat444hyc0d9ft3wfed7y5255fg72tmkg7rp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qtflgzeav7fcz87pqhztupucrtpdhrwlptvkrp0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qtwtznzw855kdrra9jzd60j2npen968nj7lf8ty,0.0,0.0,52500.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qtzml065ujq7uprmggcccgupk9swzgj2ldgk97n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qvaxamlrw2h3kpk6g0hh53z344y6edwqsehq2we,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qyrzn7r53xaylk08vz6enzvd3lpzcmwrfas7uxv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qz8362s9qqhunfqkyct9wpyaus5r2fc3we6ll4t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qzcq4etpxkvnrvmkazy4j7wuaafj86pm2ue7fh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qm40xyst8udwajyl9nyx5rmphre5jk8m79uadxa,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q83rxanqwpqy0wnupsyudtj0y2hx4rrfewnhg3s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1pa0yc2f7aaz3qqm7t8u68f2dmlmlru4ayzfnzvnhmturmvefnqzgs2ymf36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qhpvrafvr2w9l2xgjngqvkvph7pmwgdra63wwaj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qz6fdwtjzrg79deufpsc704870ck9gtd5huufjy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qzek0gn3hpl3ywxn36294aa07mz5zg6zhkrl0nj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q29c8k6xhvhu26qfnsanpqtpwqdvngmw5htvpy8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qay3uk2sskcdfstmfpn5kypgx4caxz0rn8r6jzx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q7h6k0zsldkwh0qrl84vxvjg8cer9ps2xwnpy2f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q673u247rpqrdq2tycxpherp278fngw42q6ka8a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qnh75xjeytykkvaufglps56lsx4ns3amsp5k7g0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qqwdpv0g2h5cz9hpjpdm8qkq3956eqqzefjwt86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qt29j80gkd7az7mj8npxeu8rsfufz35sspcljyz,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qv4dc7dsd9l9wy7ufk0554wcz4mr2mgptyr4203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qv55yuy6a759ppwnt6sn323ea6rxxms0dhu5rgq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qz4k8g8mg0zkeq0mqhz9zw22jk3c3vvagcna9xs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qs223vjf9ny94754zveszst0l7cfl6ep4nrgnj9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1ppr8hd5r42hjna058gqd4wwf79g3slwqe7ja5zg9886rq6dmn3lkqvfcwn7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qgcur9zamrzun5qlaa0x6c5u0dqy8yura8qwnqy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qq976f5h56khf8uxqgcz39s65tw5ryrtnkqcds0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qn0h939m5vmygxfq4dlsccuamh8r29pfxasjw73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qndtjlh66lakr377n55nm9p6grtncedr04wjmen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qp863zvug8nvdwf0ne95unhxvy2hf29cx4j0ehm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qp94c6rau9vh780yv37l4f505k8j6akcshwsp73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qp9msjcsydk5gqysa4l60j67qryq0z0wyfr8xqn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qpup8uz8zspy67rnl6wyck7fx72f79gt6f5g73y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qru7scjqk0jxl9gy8vlmw7ul5lrgnn5gq5vwtms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qrv2nzx70jjtay9482ac4t73l67dhky56hdnm7w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qthrmk2pzu3s4vgmrqglpqhpsfmdq7m88r0y660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qtpyq9yfc9hr6sz27jm5y6kxlatwjza4qefvpgq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qtxpllm0ff220zu74aftqalx7fempdk0c70fcce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qvcyqus3a66nwgfpczsgwfhta9drd626gu8w3ya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qwrafs3525l6vx0q3ylzpm2msmpad6j02t88adz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qwwwk08k5sdqr68pg7s0zr5uc05gjt7rs3cfcx7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qxfrwmd29ttgfjqv42q68jaffp62mz269f62yra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qxrkhuy93386ns3nhpzmpd6adfunhds32zmrqv0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qymeykrk680gvllk3g0yelg0ps2g2fl48v2ypgv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qytseszltwrrv3rhvv6se5nfpq3rk62ec26xz0y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qyvysfpgukysf3kpss7z3zn04y08ew0xk40fedm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qzpa72gvl2hjgd04vn22wplv5p7xnptnsjcxmjk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qlspdrhqeyyvkph9k2sqaqgefwfe5lfry0erp9l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qfz6qgenn50m850guf87plrh3rkn987r0acjrx8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qlqxr3atkn3le47k3vk8t3u9ywjgjlvw6v4mgnr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qf9mkzykz8z7zdc6rmehx5ctffj75fxekrnu0ph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qlmje247sr6fknc4vjukm9rjfrlad9rzg9j5htg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
1FKhQAdypYADV1qdhKKbABwyiBsCkQ5Stb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qf5nchs6p2xad64wwf0ds4yj49v73chnrarw0v8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qldlcvs4v3fsjv8mpapv83ae2jzf25wz3k26t6u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1ql5943er95aeaktm4jmqe9r574rdxjlmsthdarn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qdmfjj2zteyjhjw84zex36nah2pyu3pyfmahav3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qde5c7fugwu0hfmjhsdne6wr3v6ca0t9wwgwqh5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qkulm47jl6spky5gm02awjm6wxa48wxkezs82dy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qcupxtldmwe9k3hy8dvynrly67gkp3m6f2mf7p6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qcqxt8kshypll4ux47h2vgwhd956pjqaw6tpact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1prgghtrj3qg7sc35uuh2m0czx05qu590c3r5qfg9a854t90s9250qdx2mpq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qkasr946q3lt8d6yfp07gvxm70dcfxmcwhxl5uz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qc72x3g8qqrr3lf3yhqlfr2ykec8jn8cqpn8u74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qc0wxfhxfa4vp2mgvdtzh740uwpqvulk3afv9c7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qk5jyurca64mdal2h0ulj5de8synvgj5qmn0pqy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qagjrfx0ypms6mf8us8rsx3fkjwjr3m2cxmqszd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q0avxwdu7evs6u0gjaw5alvpw6j6ense0zx2h62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q0ek2yfhcmpu4df5sdl257z8y8q0jveaqdpngs3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qa2gpzjfa8kc6q7qpp4v5c82ew50ja82dtwv07y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qha9zz62msmjnfap6mlra6v8dx7pgl0djwyyjgj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q9pq56wyfhv07fmcm6p3nxuchndpurwqhg59mjl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q2gg268yz7c5g257y9ju4fvh8yrn8wjul2fw4gl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q2s5wj0flzwnay53p5g6hmre2hgsy5jp7psw4tn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q8jjqurl97ulngqlmzpqldqwdtmw8psapaks7gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q85y6ya07ugxvvp8e8xts29422lf2y50y0966cg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qj9dmlznamvwz0l90tk8zavcjf2c3k4zyaypzvt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q4pft7efvcdmswtspnsm3gd22x2j6zcs3k7tjn8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q4wn9s9eq4ul6ug76f5jexv28h3l89syv8u8ze7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q5mqk8y0adh82zlmcpta9fs59gpu9hp7xnjmzvr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q78g6f383l5gvv9rz6zqwp7pyy0addjk3yyrjcz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q5w4np5hhw04aa5mpqypj7trakhh7ppkn0y3eu4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q65vg7l03eexmy686k68a5tk5hlwmdedjudcyua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qzftf2ar0eyzpm43kj5crj0rlxr4747k6sjdgmu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1q2gzr8cv74mjgytfzquwrth7fd69ll2stynr3we,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qlw3ddg2cqc504hcwah79sgz35j987wpkxcgk0s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qlxp9dwtkk9204wyjs9hvpeg6t3hxzj6a57g082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qlyfhq45la2wdfl5gpqy8pypjeucvzps0z3ctfn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qlzhk6un7r4f6gzvjn4a9hgs8p6l4ttxph4zdp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qm2v7nelg977tk36ln7wxnan37ry5cq2a85gn4v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qm53cjfdxasvjewzvtmgphjxdgnva8mdmpd92ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qm9svys4rp6c7tcvqrayll9u2azz70luqwexmfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qmaxmuhe2tmf5hml4rsz6hqp4m6r2xmjw0fum6j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qmdydcktrlqw55h22652hqlse9wqr4haffdvk2p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qmggq50v8lk39twj327v8jlpt7wc78ld5s0kzyw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qmkrwqny2u7c4ev9c9g2kz2xvw8ungwhwm5aawr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
bc1qmkyhlkxdr7xv4pc9zzypz8gnpruqjhckuz7dsk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
